lat,lon,adr,name,start_t,end_t,mood_date,mood
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-21T17:05:12.764Z,2021-04-21T17:13:23.590Z,2021-04-21,rad
40.853739,14.231061,"Piazzetta Arenella, 7 80128 Napoli NA Italia","Piazzetta Arenella, 7",2021-04-21T17:21:29.328Z,2021-04-21T17:27:32.913Z,2021-04-21,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-04-21T17:39:42.176Z,2021-04-21T18:52:38.577Z,2021-04-21,rad
40.8345921,14.2423378,"via Santa Caterina a Via Chiaia, 23 80133 Napoli NA Italia",Feltrinelli Bookstores,2021-04-22T14:18:41.541Z,2021-04-22T14:44:35.395Z,2021-04-22,rad
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2021-04-22T14:50:46.528Z,2021-04-22T14:56:56.235Z,2021-04-22,rad
40.8425585,14.2311576,"Via Domenico Cimarosa, 67 80127 Napoli NA Italia",Jean Claude Paris - Coiffeur et Nails,2021-04-22T15:20:01.157Z,2021-04-22T16:17:29.924Z,2021-04-22,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-22T16:39:52.415Z,2021-04-22T18:25:03.949Z,2021-04-22,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-04-24T14:39:08.986Z,2021-04-24T14:53:23.625Z,2021-04-24,rad
40.8343052,14.2230061,"Via Andrea d'Isernia, 40 80122 Napoli NA Italia","I.S.I.S. ""Mario Pagano""",2021-04-24T15:27:45.307Z,2021-04-24T16:00:59.096Z,2021-04-24,rad
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-04-24T17:59:29.940Z,2021-04-24T19:32:44.771Z,2021-04-24,rad
40.8516389,14.2257694,"Via S. Giacomo dei Capri, 29 80128 Napoli NA Italia","Via S. Giacomo dei Capri, 29",2021-04-24T19:36:47.204Z,2021-04-24T20:22:40.507Z,2021-04-24,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-25T16:01:28.141Z,2021-04-25T16:49:35.176Z,2021-04-25,rad
40.8432287,14.2293812,"Via Giovanni Merliani, 34 80127 Napoli NA Italia",ChupaFruit Bar,2021-04-25T17:03:45.224Z,2021-04-25T17:34:39.309Z,2021-04-25,rad
40.8411058,14.2305521,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Parco di Villa Floridiana,2021-04-25T17:40:43.603Z,2021-04-25T17:50:03.547Z,2021-04-25,rad
40.8455439,14.2316444,"Via Gian Lorenzo Bernini, 64 80129 Napoli NA Italia",Capatoast,2021-04-25T18:02:14.816Z,2021-04-25T18:20:29.708Z,2021-04-25,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-04-25T18:30:41.281Z,2021-04-25T18:40:51.006Z,2021-04-25,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-04-26T15:15:22.681Z,2021-04-26T16:29:48.107Z,2021-04-26,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-26T16:43:33.120Z,2021-04-26T19:39:21.506Z,2021-04-26,good
40.8345921,14.2423378,"via Santa Caterina a Via Chiaia, 23 80133 Napoli NA Italia",Feltrinelli Bookstores,2021-04-27T14:00:42.218Z,2021-04-27T15:09:33.817Z,2021-04-27,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-27T16:33:35.901Z,2021-04-27T16:43:41.916Z,2021-04-27,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-04-27T16:55:48.947Z,2021-04-27T18:00:38.095Z,2021-04-27,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-27T18:06:42.271Z,2021-04-27T19:05:33.491Z,2021-04-27,rad
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-04-28T08:54:30.546Z,2021-04-28T09:55:31.372Z,2021-04-28,good
40.8415873,14.2491396,"Via Ponte di Tappia, 92 80133 Napoli NA Italia",Mandara,2021-04-28T10:07:39.266Z,2021-04-28T10:32:57.779Z,2021-04-28,good
40.8582114,14.2814883,"Via Giovanni Porzio, 4 80143 Napoli NA Italia",Naples Directional Center,2021-04-29T09:32:22.332Z,2021-04-29T10:02:47.103Z,2021-04-29,rad
40.8583333,14.2736111,Piazza Nazionale 80143 Napoli NA Italia,Piazza Nazionale,2021-04-29T10:06:52.290Z,2021-04-29T10:16:58.480Z,2021-04-29,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-29T12:42:46.779Z,2021-04-29T13:25:09.607Z,2021-04-29,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-29T13:42:20.669Z,2021-04-29T17:43:21.833Z,2021-04-29,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-04-29T18:09:40.371Z,2021-04-29T20:47:04.301Z,2021-04-29,rad
40.844082,14.24082,"Largo S. Martino, 1 80129 Napoli NA Italia",Belvedere San Martino,2021-08-02T16:10:37Z,2021-08-02T16:43:20.023Z,2021-08-02,rad
40.8535019,14.2304811,"Piazzetta Arenella, 21 80128 Napoli NA Italia",Rosticceria La Padella,2021-08-02T17:20:12.937Z,2021-08-02T17:33:21.992Z,2021-08-02,rad
40.8460497,14.2268999,"Via Consalvo Carelli, 7A 80129 Napoli NA Italia",Parking Carelli,2021-08-02T17:45:33.938Z,2021-08-02T18:59:14.848Z,2021-08-02,rad
40.8431443,14.2221934,"Via Francesco Cilea, 104 80127 Napoli NA Italia",Puok Burger Store (Vomero),2021-08-02T19:13:31.797Z,2021-08-02T19:54:41.845Z,2021-08-02,rad
40.8462487,14.2271482,"Via Consalvo Carelli, 14 80128 Napoli NA Italia",Early Bed - Bed & Breakfast,2021-08-02T20:04:50.739Z,2021-08-02T21:14:54.703Z,2021-08-02,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-08-02T21:25:03.629Z,2021-08-02T21:32:05.664Z,2021-08-02,rad
40.84375,14.2311841,"Via Alessandro Scarlatti, 97 80127 Napoli NA Italia",Il Gelato Mennella,2021-08-02T21:40:10.612Z,2021-08-02T21:48:19.633Z,2021-08-02,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-08-02T22:01:17.630Z,2021-08-02T22:09:08.218Z,2021-08-02,rad
40.8460946,14.2272051,"Via Consalvo Carelli, 5 80128 Napoli NA Italia",CheBanca! Napoli Carelli,2021-08-02T22:39:06.588Z,2021-08-02T22:46:24.586Z,2021-08-02,rad
40.8460497,14.2268999,"Via Consalvo Carelli, 7A 80129 Napoli NA Italia",Parking Carelli,2021-08-03T19:42:57.311Z,2021-08-03T22:30:52Z,2021-08-03,good
40.8414277,14.2452557,"Via Emanuele de Deo, 46 80132 Napoli NA Italia",Murales di Maradona 1989,2021-08-04T15:50:10.384Z,2021-08-04T16:17:26.907Z,2021-08-04,rad
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-08-04T16:32:55.465Z,2021-08-04T16:40:11Z,2021-08-04,rad
40.8307747,14.2483115,80132 Napoli NA Italia,Pizzofalcone,2021-08-04T16:51:15.484Z,2021-08-04T17:01:18.939Z,2021-08-04,rad
40.8360054,14.2411928,"Via Gaetano Filangieri, 53/57 80121 Napoli NA Italia",HERMÈS Naples Store,2021-08-04T17:11:55.454Z,2021-08-04T18:35:57.274Z,2021-08-04,rad
40.8460497,14.2268999,"Via Consalvo Carelli, 7A 80129 Napoli NA Italia",Parking Carelli,2021-08-05T19:30:50.172Z,2021-08-05T23:24:30.490Z,2021-08-05,good
40.8414875,14.2509466,"Via Miguel Cervantes de Saavedra, 66 80133 Napoli NA Italia",'O Macarò,2021-08-06T15:58:44.801Z,2021-08-06T16:39:19.842Z,2021-08-06,good
40.8460946,14.2272051,"Via Consalvo Carelli, 5 80128 Napoli NA Italia",CheBanca! Napoli Carelli,2021-08-06T20:27:04.697Z,2021-08-06T20:32:30.541Z,2021-08-06,good
40.8441333,14.2334519,"Via Alessandro Scarlatti, 46/48 80127 Napoli NA Italy",Panamar,2021-08-06T20:38:01.737Z,2021-08-06T21:09:02.593Z,2021-08-06,good
40.844082,14.24082,"Largo S. Martino, 1 80129 Napoli NA Italia",Belvedere San Martino,2021-08-06T21:19:01.918Z,2021-08-06T21:53:31.477Z,2021-08-06,good
40.8460946,14.2272051,"Via Consalvo Carelli, 5 80128 Napoli NA Italia",CheBanca! Napoli Carelli,2021-08-06T22:23:55.501Z,2021-08-06T22:33:57.516Z,2021-08-06,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-08-07T14:03:16.510Z,2021-08-07T15:01:20.653Z,2021-08-07,meh
40.9681611,13.9884673,"Viale degli Ulivi, 53 81030 Castel Volturno CE Italia","Viale degli Ulivi, 53",2021-08-07T15:33:22.730Z,2021-08-07T17:23:23Z,2021-08-07,meh
40.9673864,13.9871128,"Via del Mare, 22 81030 Castel Volturno CE Italia",Lido Arcobaleno Gate 5,2021-08-07T17:59:24.212Z,2021-08-07T22:09:12.738Z,2021-08-07,meh
40.8411058,14.2305521,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Villa Floridiana,2021-08-08T09:34:51Z,2021-08-08T10:01:05.915Z,2021-08-08,good
40.84375,14.2311841,"Via Alessandro Scarlatti, 97 80127 Napoli NA Italia",Il Gelato Mennella,2021-08-08T10:05:16.590Z,2021-08-08T10:35:36.952Z,2021-08-08,good
40.8411058,14.2305521,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Villa Floridiana,2021-08-08T10:37:38.866Z,2021-08-08T11:18:42.727Z,2021-08-08,good
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-08-08T11:37:07.788Z,2021-08-08T11:43:13.704Z,2021-08-08,good
40.8480556,14.2497222,"Via Toledo, 8 80134 Napoli NA Italia",Leopoldo Infante,2021-08-08T16:34:18.556Z,2021-08-08T16:39:18.789Z,2021-08-08,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-08-08T16:56:23.193Z,2021-08-08T17:04:07.379Z,2021-08-08,good
40.8234454,14.2184595,80123 Napoli NA Italia,Largo Sermoneta,2021-08-08T17:59:47.442Z,2021-08-08T18:08:28.588Z,2021-08-08,good
40.8431842,14.2520516,Piazza Matteotti 80133 Napoli NA Italia,OVS,2021-08-12T13:13:56.291Z,2021-08-12T13:21:56.345Z,2021-08-12,good
40.8320618,14.2417627,"Piazza Vittoria, 8 80121 Napoli NA Italia",Pizzeria Vincenzo Capuano,2021-08-12T13:29:10.208Z,2021-08-12T13:35:09.060Z,2021-08-12,good
40.8327128,14.234149,Chiaia 80122 Napoli NA Italia,Villa Comunale,2021-08-12T13:54:12.939Z,2021-08-12T14:02:10.211Z,2021-08-12,good
40.8435128,14.2512779,"Piazza Matteotti, 2 80133 Napoli NA Italia",Poste Italiane,2021-08-12T14:12:03.968Z,2021-08-12T14:18:42.207Z,2021-08-12,good
40.8450751,14.2491111,80134 Napoli NA Italia,Toledo - Carità,2021-08-12T17:27:46.138Z,2021-08-12T17:50:05.132Z,2021-08-12,good
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-08-12T18:45:47.305Z,2021-08-12T18:51:05.027Z,2021-08-12,good
40.8519664,14.2723218,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,la Feltrinelli,2021-08-13T14:55:36.399Z,2021-08-13T15:39:01.444Z,2021-08-13,rad
40.852087,14.2722687,80142 Napoli NA Italia,Garibaldi,2021-08-13T15:41:02.657Z,2021-08-13T15:57:21.835Z,2021-08-13,rad
40.465183,15.015959,"Strada Statale 18 Tirrena Inferiore Km 90, 700 84047 Capaccio SA Italia",Agripaestum,2021-08-13T18:19:09.233Z,2021-08-13T18:25:47Z,2021-08-13,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-13T19:51:39.204Z,2021-08-13T21:21:23.507Z,2021-08-13,rad
40.0006746,15.3760313,Località porto 84059 Marina di Camerota SA Italia,Porto di Camerota,2021-08-13T21:41:41.552Z,2021-08-13T23:16:40.890Z,2021-08-13,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-13T23:40:58.065Z,2021-08-14T07:51:15Z,2021-08-13,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-14T08:29:25.612Z,2021-08-14T17:03:58.093Z,2021-08-14,rad
40.0013069,15.3538063,84040 Camerota SA Italia,Spiaggia di Capogrosso,2021-08-14T17:03:58.093Z,2021-08-14T17:53:30.423Z,2021-08-14,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-14T18:03:37.941Z,2021-08-14T20:37:40.668Z,2021-08-14,rad
39.9984712,15.3708894,"Via Bolivar, 17 84059 Marina di Camerota SA Italia",Taro - eccellenze etiche,2021-08-14T20:58:45.046Z,2021-08-14T21:28:56.002Z,2021-08-14,rad
40.0006746,15.3760313,Località porto 84059 Marina di Camerota SA Italia,Porto di Camerota,2021-08-14T21:37:05.163Z,2021-08-14T22:15:52.919Z,2021-08-14,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-14T23:08:27.464Z,2021-08-15T17:54:23.886Z,2021-08-14,rad
40.0024382,15.3616175,"60 Via Sirene, 60 Camerota, SA 84040 84049 Marina di Camerota SA Italia",Pharmacy Dell'Immacolata Dr.Dell'Omo,2021-08-15T17:58:23.925Z,2021-08-15T18:04:39.127Z,2021-08-15,rad
40.0004209,15.3832736,Via Lentiscella 84059 Marina di Camerota SA Italia,Lido Lentiscelle,2021-08-15T19:11:13.705Z,2021-08-15T19:26:02.647Z,2021-08-15,rad
40.0016975,15.3759174,"via Variante Castello, n°3 84059 Marina di Camerota SA Italia",Kon Tiki,2021-08-15T19:36:10.571Z,2021-08-15T21:23:16.457Z,2021-08-15,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-15T21:53:42.472Z,2021-08-16T20:03:06.368Z,2021-08-15,rad
40.0006386,15.3742774,"Lungomare Trieste, 71 84059 Marina di Camerota SA Italia",Krapfen King - Caffè Pasticceria,2021-08-16T20:33:53.569Z,2021-08-16T21:10:28.180Z,2021-08-16,rad
40.0001335,15.3680219,"Via Sirene, 4 84059 Marina di Camerota SA Italia",Spiaggia Calanca,2021-08-16T21:18:45.176Z,2021-08-16T22:24:23.999Z,2021-08-16,rad
40.0002059,15.3594388,"Via Sirene, 67 84059 Marina di Camerota SA Italia",Villaggio Camping Villamarina - Nuova Gestione 2021,2021-08-16T22:40:40.418Z,2021-08-17T07:48:52.869Z,2021-08-16,rad
40.091539,15.243601,84066 Pisciotta SA Italia,Pisciotta Palinuro,2021-08-17T08:44:24.227Z,2021-08-17T09:46:58.095Z,2021-08-17,meh
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-08-17T17:48:06.856Z,2021-08-17T18:04:16Z,2021-08-17,meh
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-08-17T18:22:55.564Z,2021-08-17T20:39:37.245Z,2021-08-17,meh
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-08-17T20:58:06.256Z,2021-08-17T21:10:16.165Z,2021-08-17,meh
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-08-18T08:36:18.910Z,2021-08-18T08:50:31.279Z,2021-08-18,meh
40.8522475,14.2717317,"ha tanti c.a.p. a, secondo del quartiere cambia il codice avv post 80142 Napoli NA Italia",Stazione Centrale,2021-08-18T08:59:58.201Z,2021-08-18T09:08:06.942Z,2021-08-18,meh
40.5778992,15.2826322,"S.da Statale 19 delle Calabrie, 116 84029 Zuppino SA Italia",Bar Pizzicara,2021-08-18T10:25:26.619Z,2021-08-18T10:51:26.736Z,2021-08-18,meh
40.554819,15.309141,Via Varco dell'Arena 84029 Sicignano degli Alburni SA Italia,Sicinius Music Festival,2021-08-18T16:33:49Z,2021-08-19T00:33:15.724Z,2021-08-18,meh
40.8400285,14.1705615,80125 Napoli NA Italia,Agip,2021-08-19T02:07:36.321Z,2021-08-19T02:15:39.277Z,2021-08-19,meh
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-08-20T15:53:01.059Z,2021-08-20T16:07:12Z,2021-08-20,good
40.8513699,14.2212788,"Via Simone Martini, 80 80128 Napoli NA Italia",Farmacia Russo del dott Russo Giovanni sas,2021-08-20T16:07:12Z,2021-08-20T16:24:52.337Z,2021-08-20,good
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-08-20T16:26:52.369Z,2021-08-20T17:29:15.735Z,2021-08-20,good
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-08-20T18:06:44.658Z,2021-08-20T18:38:25.163Z,2021-08-20,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-08-21T20:44:58.091Z,2021-08-21T23:26:51.654Z,2021-08-21,meh
40.8471551,14.2456695,Piazza Montesanto 80135 Napoli NA Italia,Montesanto,2021-08-22T12:29:26.408Z,2021-08-22T13:12:28.852Z,2021-08-22,rad
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2021-08-22T13:29:15.958Z,2021-08-22T13:33:28.264Z,2021-08-22,rad
40.8528696,14.2726241,80142 Napoli NA Italia,Napoli Centrale,2021-08-22T13:49:09.069Z,2021-08-22T14:04:04Z,2021-08-22,rad
40.7525721,14.4567568,"Via Cuparella, 2F 80058 Torre Annunziata NA Italia","Via Cuparella, 2F",2021-08-22T14:46:17Z,2021-08-22T15:07:13.462Z,2021-08-22,rad
40.7472558,14.4639634,"Piazza Risorgimento, 3 80058 Torre Annunziata NA Italia",Torre Annunziata Centrale,2021-08-22T15:16:37.274Z,2021-08-22T15:31:49.425Z,2021-08-22,rad
40.7080653,14.7053041,"Via Vittorio Veneto, 426 84013 Cava de' Tirreni SA Italia",Villa Comunale Shwerte,2021-08-22T16:13:26.356Z,2021-08-22T17:13:15.253Z,2021-08-22,rad
40.7035379,14.708282,84013 Cava de' Tirreni SA Italia,Cava de' Tirreni,2021-08-22T17:19:29.299Z,2021-08-22T17:31:51.307Z,2021-08-22,rad
40.6982214,14.7097657,"Via Generale Felice Parisi, 13 84013 Cava de' Tirreni SA Italia",LAB13 Opificio del gusto,2021-08-22T17:37:55.226Z,2021-08-22T18:35:03.142Z,2021-08-22,rad
40.7035379,14.708282,84013 Cava de' Tirreni SA Italia,Cava de' Tirreni,2021-08-22T18:47:12.100Z,2021-08-22T19:22:47.081Z,2021-08-22,rad
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2021-08-27T15:13:32.436Z,2021-08-27T15:19:43.768Z,2021-08-27,good
40.8425585,14.2311576,"Via Domenico Cimarosa, 67 80127 Napoli NA Italia",Jean Claude Paris - Coiffeur et Nails,2021-08-27T15:31:59.395Z,2021-08-27T16:15:44.103Z,2021-08-27,good
40.8355802,14.2510725,Via Ammiraglio Ferdinando Acton 80133 Napoli NA Italia,Molosiglio Gardens,2021-08-27T16:49:24.512Z,2021-08-27T17:00:37.084Z,2021-08-27,good
40.8315996,14.2310555,Mappatella Beach Italia,Mappatella Beach,2021-08-27T17:28:12.328Z,2021-08-27T17:52:14.371Z,2021-08-27,good
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-08-27T18:16:06.233Z,2021-08-27T18:49:29.847Z,2021-08-27,good
40.8499766,14.2523439,"Piazza Bellini, 67/70 80138 Napoli NA Italia",Caffè Letterario Intra Moenia,2021-08-28T16:47:15Z,2021-08-28T17:52:37.829Z,2021-08-28,good
40.8355802,14.2510725,Via Ammiraglio Ferdinando Acton 80133 Napoli NA Italia,Molosiglio Gardens,2021-08-28T18:25:10.403Z,2021-08-28T18:32:07.491Z,2021-08-28,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-08-28T18:49:39.633Z,2021-08-28T20:25:50.676Z,2021-08-28,good
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2021-08-28T20:36:12.494Z,2021-08-29T01:26:38.707Z,2021-08-28,good
41.1325607,14.7791424,Via Traiano 82100 Benevento BN Italia,Arch of Trajan,2021-08-29T14:36:51.710Z,2021-08-29T15:35:10.310Z,2021-08-29,rad
41.1980562,14.8432957,82020 Pietrelcina BN Italia,Museo Ricordi di Padre Pio,2021-08-29T16:07:37.446Z,2021-08-29T18:42:18.868Z,2021-08-29,rad
41.1325607,14.7791424,Via Traiano 82100 Benevento BN Italia,Arch of Trajan,2021-08-29T19:02:09.389Z,2021-08-29T20:45:47.437Z,2021-08-29,rad
41.1309609,14.7877886,"Via Nicola Calandra, 20 82100 Benevento BN Italia",Soccer Field Mellusi,2021-08-29T21:00:18.484Z,2021-08-29T21:08:29.163Z,2021-08-29,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-08-30T19:47:10.673Z,2021-08-30T23:17:14.412Z,2021-08-30,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-08-31T20:02:16.263Z,2021-08-31T20:28:56.043Z,2021-08-31,rad
40.8477764,14.2281478,"P.za degli Artisti, 4/5 80129 Napoli NA Italia",Casa Infante,2021-08-31T20:35:00.177Z,2021-08-31T20:49:12.758Z,2021-08-31,rad
40.8460946,14.2272051,"Via Consalvo Carelli, 5 80128 Napoli NA Italia",CheBanca! Napoli Carelli,2021-08-31T21:13:33.962Z,2021-08-31T21:31:18.921Z,2021-08-31,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-08-31T21:37:21.901Z,2021-08-31T22:05:43.859Z,2021-08-31,rad
40.8523103,14.252538,"Vico Luigi De Crecchio, 1 80138 Napoli NA Italia","Facoltà di Medicina e Chirurgia, Università Degli Studi Della Campania ""Luigi Vanvitelli""",2021-12-01T12:45:52.145Z,2021-12-01T13:06:34.280Z,2021-12-01,rad
40.825412,14.1906474,Largo Barsanti E. e Matteucci C. 80125 Napoli NA Italia,Mostra d'Oltremare - Varco Marconi,2021-12-01T13:58:33.598Z,2021-12-01T15:14:12Z,2021-12-01,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-12-01T16:18:36.132Z,2021-12-01T17:53:21.928Z,2021-12-01,rad
40.8439371,14.2308635,"Via Alessandro Scarlatti, 90/98 80127 Napoli NA Italia",COIN,2021-12-01T18:03:41.867Z,2021-12-01T18:19:55.861Z,2021-12-01,rad
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-12-01T18:36:11.826Z,2021-12-01T18:48:19.846Z,2021-12-01,rad
40.8472343,14.2307713,"Via Vincenzo d'Annibale, 18 80129 Napoli NA Italia",Pokeria,2021-12-01T18:58:26.905Z,2021-12-01T19:13:47.783Z,2021-12-01,rad
40.8506051,14.2308325,80128 Napoli NA Italia,Medaglie d'Oro,2021-12-01T19:17:49.736Z,2021-12-01T21:24:37.493Z,2021-12-01,rad
40.8433128,14.2487011,"Via Toledo, 345 80134 Napoli NA Italia",FARMACIA CAVALCANTI - Das Farma Srl,2021-12-02T16:12:23.874Z,2021-12-02T16:23:24.478Z,2021-12-02,rad
41.0043175,14.3279173,"Località Aurno, 87 81025 Marcianise CE Italia",Shopping Complex Campania,2021-12-02T19:17:05.751Z,2021-12-02T22:42:30.792Z,2021-12-02,rad
40.8992332,14.3004994,"Via Padula, 134 80026 Casoria NA Italia",Vittoria Different Toraldo,2021-12-02T23:13:11.319Z,2021-12-03T00:27:48.984Z,2021-12-02,rad
40.8485428,14.229948,"Via Marcello Casale de Bustis, 13-17 80129 Napoli NA Italia",Mercatino Antignano,2021-12-04T10:20:46.119Z,2021-12-04T10:35:18.368Z,2021-12-04,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-12-04T10:41:18.494Z,2021-12-04T17:26:18.229Z,2021-12-04,rad
40.8456209,14.2309424,"Via Massimo Stanzione, 49 80129 Napoli NA Italia",Promos Biglietteria Teatri Concerti e Sport,2021-12-04T17:32:21.220Z,2021-12-04T17:46:29.190Z,2021-12-04,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-12-04T17:52:32.214Z,2021-12-04T20:58:24Z,2021-12-04,rad
40.8520961,14.2294974,"Via Alberto Verdinois, 8/10 80128 Napoli NA Italia",Big Pit,2021-12-04T21:04:33.564Z,2021-12-04T23:12:05.078Z,2021-12-04,rad
